"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "y"
0.944727222900838 -0.369031880050898 -0.371308559551835 -0.493373842444271 -0.634115461725742 -0.329504344146699 -0.947670212946832 -0.246352140326053 "-1"
-0.200050204526633 -0.165051098447293 -0.524405349045992 0.186154456343502 0.83069532411173 -0.137529949191958 -0.43424674263224 -0.609707529190928 "1"
0.581558686681092 -0.811150908470154 -0.648510981816798 0.472859848756343 0.314235184341669 -0.588253316003829 0.0909364782273769 0.853962726891041 "-1"
-0.562835657969117 -0.590410923119634 0.750868837814778 0.0208150348626077 -0.584023864939809 0.988231865223497 0.280587905086577 -0.755836208816618 "1"
-0.919098303187639 -0.388952527195215 0.410917832516134 0.147293346468359 0.358192001003772 -0.942215039860457 -0.916819563135505 0.981108670588583 "1"
-0.348262195475399 -0.171737634576857 0.673409291543067 0.21752515854314 0.324400656390935 0.371743178460747 0.893536036834121 -0.697266648057848 "1"
-0.774811153765768 -0.0639856532216072 0.222649731207639 0.992932151537389 -0.232255507260561 -0.690877432003617 0.740071238484234 0.387352832593024 "1"
-0.55924421036616 0.12560780858621 0.755395843181759 -0.234288279432803 0.156482299789786 0.643001335207373 -0.901489523705095 -0.375205065589398 "-1"
0.72313486225903 -0.878316268324852 -0.705665126908571 -0.786965086124837 0.899038250558078 -0.528509967494756 0.878679785411805 0.679911310784519 "-1"
0.597481926437467 -0.288823466747999 -0.493987992871553 0.608138600364327 -0.784134252462536 -0.0699710110202432 0.227825796231627 -0.774759562220424 "-1"
0.0103353229351342 0.895402802154422 0.884872937109321 -0.823713567107916 -0.936793649103492 0.73164749937132 -0.111197234597057 -0.217857312876731 "1"
0.00464284978806973 0.017487755510956 0.329753478057683 0.162575282156467 -0.513648352120072 0.216609202325344 0.17234725272283 -0.870699651539326 "1"
0.682517528068274 -0.960947142913938 0.38901281543076 -0.769856199156493 0.548230336047709 0.529781330376863 0.898494615219533 -0.288271899800748 "-1"
-0.131878421176225 0.161830871831626 -0.0971615235321224 -0.903937181457877 -0.545794297941029 -0.397982623893768 -0.333684838842601 0.951968713663518 "-1"
-0.370697155129164 -0.0135664832778275 0.0917208944447339 0.529320515692234 -0.965775575023144 0.630082034971565 0.109279946889728 0.0848202207125723 "1"
-0.872231297660619 0.292493839282542 0.402136371005327 -0.755929117091 -0.50083475233987 0.366497599519789 0.879927129484713 0.532665911596268 "-1"
-0.966547735035419 0.280636920128018 0.0259846951812506 -0.417857256252319 -0.0282954936847091 0.0901355864480138 -0.303133531473577 0.287052292376757 "-1"
-0.0233039907179773 -0.974719263613224 -0.334836158901453 -0.715802492573857 -0.311022829730064 -0.273863995913416 -0.481160927098244 -0.24769518757239 "1"
0.0637100087478757 -0.927722070366144 -0.323714653495699 -0.744789281859994 -0.429554540663958 -0.75373213738203 -0.491560203954577 0.165328685194254 "-1"
-0.00823761150240898 0.180589593015611 0.439738154411316 -0.453386629465967 0.0252383048646152 -0.705871841870248 -0.813604904804379 0.362781866919249 "-1"
-0.0781628061085939 -0.190496122464538 0.900264169089496 0.521039110608399 0.581639958079904 0.134702608920634 0.560060099232942 0.0800633965991437 "1"
-0.752850334625691 -0.226551526691765 -0.788749741856009 -0.535089713986963 -0.460888015571982 0.879902150016278 -0.749473321717232 0.669597187079489 "1"
-0.340918771922588 0.387833805754781 0.461646448355168 -0.715328760445118 -0.360233035869896 -0.92718848073855 0.764195494353771 -0.236992292106152 "-1"
0.513537169899791 0.0608266843482852 0.900739005766809 0.962676231283695 -0.372372986748815 0.647587997373194 -0.428877293597907 -0.551285026594996 "1"
-0.646769411861897 0.777856172993779 0.506840479094535 -0.219414687715471 0.175066407304257 -0.383399912621826 0.213242581114173 -0.0834176172502339 "-1"
0.980317532550544 -0.988861504942179 0.514482038095593 -0.809693321119994 -0.944847005419433 -0.192409909330308 -0.172929980326444 -0.509094691369683 "-1"
-0.882068112492561 -0.324356589931995 0.135723169427365 0.323461898136884 -0.0205389419570565 0.219524315092713 -0.0162932686507702 0.199958447832614 "1"
-0.640476154629141 -0.00061669060960412 0.493889329023659 0.0173399150371552 0.902467240113765 0.179375892039388 -0.86793811339885 -0.768017499241978 "1"
0.319524855818599 0.77974282251671 0.200996424537152 -0.702062510419637 -0.259112917818129 -0.687097850721329 -0.460370460059494 0.0472914166748524 "1"
-0.0503771658986807 0.0855779200792313 0.68232658971101 -0.602552986238152 -0.815477629657835 -0.7662104498595 -0.0412936508655548 -0.499665515962988 "-1"
-0.61907313670963 0.782608058769256 -0.997617321554571 -0.27179190563038 -0.601619743742049 0.757668553385884 0.579968060366809 -0.714082503225654 "-1"
0.546750179491937 -0.809212337713689 -0.262635276187211 -0.870082619134337 -0.282984814140946 -0.738741983659565 -0.194625631906092 -0.0862233326770365 "-1"
-0.630421146284789 -0.667439706157893 -0.231120798736811 0.206962022930384 0.696468005888164 -0.470655825454742 0.25234029488638 0.651228271890432 "1"
0.667678313795477 0.982573666609824 0.685119199100882 0.0165851726196706 -0.802950093988329 -0.0633027935400605 -0.19796548737213 -0.5380490552634 "1"
0.770930198952556 -0.118777637835592 -0.770397409331053 -0.311871398705989 -0.0649856850504875 -0.446664433926344 0.613121546804905 -0.561944695655257 "-1"
0.806660410482436 -0.310688595753163 -0.527794788125902 0.84116808604449 -0.599388008005917 0.784867581911385 0.901185660157353 0.780255312100053 "-1"
0.933459100779146 0.658748484682292 0.495449171867222 0.461232309695333 0.356457772664726 -0.800520880613476 0.613199967425317 -0.0613739541731775 "1"
0.306912595406175 -0.910745910834521 -0.0542924972251058 -0.987057801801711 0.236022680997849 0.410932031460106 0.901313845533878 -0.707927675452083 "-1"
-0.460279426071793 0.713073341175914 0.0405357461422682 -0.505483081564307 -0.757560139987618 -0.0734045007266104 0.393509636167437 0.56646707188338 "-1"
0.235658459831029 0.701182677410543 0.598893507849425 0.0681538442149758 -0.583105112891644 0.494537645019591 0.606652981135994 -0.974525498691946 "1"
-0.394591671414673 -0.590166983194649 0.821647573728114 0.866025059949607 -0.514354108832777 -0.088335900567472 -0.109444669913501 -0.848143697716296 "1"
0.00479241413995624 -0.91369101498276 -0.0472132414579391 -0.12000951403752 0.00615515979006886 0.0417400342412293 -0.335265094880015 0.693514734040946 "-1"
-0.147242788691074 0.445355298463255 -0.773346096277237 -0.811468484345824 0.228386437520385 -0.606514885555953 0.989708369597793 0.0373953320086002 "-1"
-0.925815858878195 0.415671129710972 0.0918235583230853 -0.283358469605446 0.0168059929274023 0.713326676283032 0.80392832448706 -0.878238323610276 "-1"
0.925787912216038 0.79047132236883 0.261273057665676 0.729218979831785 0.873950710054487 0.63846523873508 -0.605673667043447 -0.455464970320463 "1"
0.276868127752095 -0.243028691504151 -0.187587874941528 0.85613207379356 0.292319308966398 0.043757145293057 0.744484096765518 0.0224836911074817 "-1"
0.715548427309841 -0.115093144588172 -0.85564042115584 0.769041421357542 -0.350930112879723 0.393650811165571 -0.20734307076782 -0.706987421028316 "-1"
-0.300571591127664 -0.413305976893753 0.134932397399098 -0.271494355984032 0.9597950684838 0.220032692421228 -0.179712328128517 0.492448856122792 "1"
-0.419132103212178 -0.173141389619559 0.454493279568851 0.0654822485521436 -0.248740249779075 0.880895570386201 -0.513012058567256 0.156103538349271 "1"
-0.879227271303535 -0.634329501539469 -0.555994278285652 -0.676709756720811 -0.682814880739897 0.826786896213889 0.928077181335539 -0.766298523172736 "1"
0.36347367009148 0.739506639540195 0.651318794582039 0.249823103658855 -0.713205481879413 0.374617639463395 -0.620614598039538 0.963718657381833 "1"
-0.399567801970989 0.500914906151593 0.397171650547534 -0.00497416639700532 0.871128578670323 -0.688878815155476 -0.558233450166881 -0.195780327077955 "-1"
-0.113759742118418 -0.477930831257254 -0.877462084870785 -0.579758579842746 -0.329279698431492 -0.66048133559525 0.0657186293974519 0.865394249558449 "1"
0.169326755683869 -0.676108699757606 -0.852537920232862 -0.14763369364664 0.767592302057892 0.703881986904889 -0.671465385705233 -0.312228110153228 "-1"
-0.701480580028147 0.0580748347565532 -0.917696393560618 0.55981019558385 0.630183136090636 -0.421497459057719 -0.402826850768179 -0.0785955148749053 "-1"
-0.796776967588812 -0.474149682559073 0.17531928466633 0.165403438266367 -0.746214283164591 -0.703386816661805 -0.809207496233284 0.715793666429818 "1"
-0.849970919080079 0.0594698451459408 0.329558155499399 0.254433950874954 0.91805915068835 0.991416234523058 0.0473996121436357 -0.487346678972244 "-1"
-0.957265597302467 0.249358716886491 -0.398724269121885 0.416319640818983 0.0797215392813087 0.774358797352761 -0.14341971417889 -0.175634219776839 "-1"
-0.930255642160773 -0.463938496075571 0.219767913687974 0.732253095135093 -0.739969769492745 -0.0521908602677286 0.643411144148558 -0.778471253812313 "1"
0.151399591937661 -0.693747053388506 -0.176612625829875 -0.219710871111602 -0.0461833188310266 -0.282047811429948 -0.626473102718592 0.354696787428111 "-1"
-0.756987736094743 0.888281571213156 -0.617585127707571 0.918092749081552 0.721075828652829 -0.959361073095351 0.214340112172067 0.241233755368739 "-1"
-0.942058171145618 0.623921960126609 -0.0509192650206387 -0.628258066251874 -0.505704015493393 0.664521094411612 0.279604270588607 0.246842080261558 "-1"
0.660470250062644 0.387724742759019 0.603474676609039 0.745853901375085 -0.764693962410092 0.716856730170548 0.00785000855103135 -0.867000411264598 "1"
-0.71111354092136 0.797632064204663 -0.919554786756635 -0.622303517535329 -0.994139920454472 0.228078693617135 -0.257515681907535 -0.914001666475087 "-1"
0.892348750494421 -0.579143457114697 0.985334509052336 -0.484533844981343 -0.25045548286289 0.28409883286804 0.0346393301151693 0.14038417302072 "-1"
-0.145266377367079 -0.00129310693591833 0.0802110601216555 0.213280717842281 0.308906228747219 -0.15724374121055 0.687928370200098 0.141991721000522 "1"
0.296248858328909 0.729089299682528 -0.0232074917294085 0.836183562409133 -0.976235523819923 -0.459936739411205 -0.836822379380465 -0.850230007432401 "1"
-0.692565719597042 0.833939026109874 0.656871340237558 -0.2443060236983 -0.28960919007659 0.185423323418945 -0.788790971972048 0.147048069629818 "-1"
-0.0140192969702184 -0.0349387093447149 0.0534190461039543 0.121716951951385 0.551165566779673 0.272700624540448 -0.118278068955988 -0.598782305140048 "1"
-0.665506334975362 -0.680235386360437 0.680758439004421 -0.0456798849627376 0.693339712452143 -0.336803965270519 -0.113112615887076 0.0393444672226906 "1"
0.284081250429153 0.119502487126738 0.903348114807159 0.305410908069462 0.287347441539168 -0.837993545457721 0.986268362496048 -0.448012940119952 "1"
-0.327387463767081 -0.529775358736515 0.865631028544158 -0.442735734861344 0.394652418326586 -0.787369683850557 -0.554274928290397 -0.165786636527628 "1"
-0.303977955598384 0.0652437247335911 -0.00533310743048787 -0.217235131189227 -0.0372010986320674 0.752776274923235 0.0743237123824656 -0.435190991964191 "-1"
0.043861745391041 -0.425940541550517 0.048368857242167 -0.127566008362919 0.0177547596395016 0.496552343480289 -0.359666499309242 0.40094776917249 "-1"
0.443638058379292 -0.431383442133665 0.450358155649155 0.664348618127406 -0.73573780991137 -0.477716838940978 0.365528299007565 -0.483009056188166 "-1"
0.585883397143334 0.857092268764973 0.347751865629107 0.253996105398983 0.239980016369373 0.936780439224094 0.95071106730029 -0.206870494876057 "1"
-0.794456887058914 0.0849692355841398 0.903595874551684 -0.634814763441682 -0.971659506671131 -0.686244387645274 -0.986316387075931 -0.428299223538488 "-1"
-0.322529376018792 0.302352250088006 0.339717380236834 -0.63700062641874 0.412267606239766 0.205247452482581 0.710811941884458 0.324024079367518 "-1"
0.235973508562893 -0.5053381328471 0.958860691636801 0.141107190400362 0.0550444219261408 0.269961899612099 0.995691148564219 0.748928193468601 "-1"
-0.699741220101714 -0.175434039905667 0.87130083842203 0.638796485960484 0.155886358115822 0.411945302505046 -0.104839314240962 -0.59210649644956 "1"
-0.552132993470877 -0.0547611112706363 0.513632893562317 0.697246922180057 0.914430588018149 -0.410826951265335 0.950829308945686 -0.642826124094427 "1"
0.39245693385601 -0.522785665467381 -0.156644343864173 -0.339664508122951 0.634340768679976 0.547234771773219 -0.221204728353769 -0.878102931194007 "-1"
-0.407839408610016 0.206966287456453 -0.777666188310832 -0.96214077482 -0.212716319598258 0.98897500988096 -0.203757913783193 -0.516766459681094 "-1"
0.0535095045343041 -0.994356096256524 0.790254794992507 -0.139570342376828 0.0930314310826361 -0.954995322041214 0.0934759727679193 0.679870817810297 "-1"
-0.0673576947301626 -0.362641911953688 -0.403884005267173 0.0874729789793491 -0.654293471481651 -0.920248788781464 0.831633204594254 -0.265765121672302 "1"
0.625805906485766 -0.81194579647854 -0.55889213969931 0.280865067150444 -0.956769378855824 0.303796119056642 -0.791105908341706 0.731494111474603 "-1"
0.788765797391534 -0.958794643636793 -0.237083707470447 -0.649833298753947 0.573743063490838 -0.288168795406818 -0.0689137075096369 0.168864056933671 "-1"
-0.705722623504698 0.797408705577254 -0.674948573578149 -0.0579951396211982 0.175641271751374 -0.921559220645577 0.352553830482066 -0.664402042981237 "-1"
-0.541593108326197 0.55181238334626 0.849949277937412 -0.38273006118834 0.794210127554834 -0.867848098743707 -0.893380543217063 0.870392433833331 "-1"
0.0115678976289928 0.619402764830738 0.622100593987852 0.356504495255649 0.571511122398078 -0.880277013406157 -0.09171591559425 -0.0971701354719698 "1"
0.489330359268934 0.101403180975467 -0.383610756602138 0.349355735816061 0.00455744983628392 0.91244792426005 -0.74549741204828 -0.687413818668574 "1"
-0.742620597127825 0.621703375130892 -0.486571472138166 0.912068435922265 -0.628315225243568 -0.131015584804118 -0.299723709467798 0.159836594481021 "-1"
0.620771964546293 0.261505038943142 0.617532822303474 0.0742736491374671 -0.496408042497933 0.913135504815727 0.322833560407162 -0.52695852983743 "1"
-0.787719034124166 0.695291174110025 0.620986207388341 0.972380970604718 -0.794219254050404 0.446283766999841 -0.579921287484467 0.390658031683415 "-1"
0.353389285504818 -0.465567234437913 -0.520532589405775 -0.940057745203376 -0.665443334262818 -0.800954393576831 0.687655506189913 0.649957408662885 "-1"
-0.735510544851422 -0.587902164552361 0.0757398484274745 0.062639073934406 -0.677732958924025 0.0303665781393647 -0.89556580921635 -0.322292302269489 "1"
-0.426708126440644 -0.528664005920291 0.956975543871522 0.0097946529276669 0.234954345971346 -0.463636787142605 0.996186342090368 -0.661318235564977 "1"
0.673495819792151 0.672389079816639 0.785396908409894 0.221952049061656 -0.940283856354654 0.96560440165922 -0.125522735528648 -0.378793075680733 "1"
0.849079066887498 0.314041155856103 0.326598326209933 0.259769393596798 0.578194323461503 -0.945721178781241 0.239664605353028 -0.854965950362384 "1"
-0.474098050035536 -0.405182243324816 0.416130054276437 0.626107286196202 0.521321708802134 0.432504174299538 -0.356242237612605 0.55261556385085 "1"
-0.0228418139740825 0.74576567998156 -0.566549807786942 -0.84547965368256 0.895896342117339 0.550990757532418 0.46593395806849 0.0791582460515201 "-1"
0.060523368883878 -0.473827725276351 -0.860769077669829 0.606729893013835 -0.838539603166282 0.947297288104892 0.771224376745522 0.19814599538222 "-1"
-0.207795318216085 0.103253777138889 -0.964120491873473 0.877543358132243 0.0997956744395196 0.78468820406124 -0.968259692657739 0.0870174271985888 "-1"
-0.7268454763107 -0.722924356348813 0.605949863791466 0.339693712070584 -0.972921911627054 -0.459328409284353 -0.216892015188932 -0.610623204614967 "1"
0.440931315533817 0.789672148879617 0.223768271971494 0.883541027083993 -0.391883467324078 0.983466317877173 0.0662950924597681 -0.884698303416371 "1"
0.0592712517827749 -0.699294645339251 0.379778121132404 -0.266230041626841 0.978098434396088 -0.644098691176623 -0.672410827595741 0.192812784109265 "-1"
