"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "y"
0.153419154696167 -0.397489222697914 0.120165581349283 0.226480458397418 -0.93733418174088 -0.551834077108651 0.623179228045046 -0.266959128435701 -0.624662656802684 -0.359607568476349 "-1"
0.0861906078644097 0.797157526481897 0.100225690286607 0.592751349788159 -0.141259649768472 -0.911932172719389 0.0995143782347441 -0.708600094076246 -0.499991712160408 -0.914116410072893 "-1"
-0.654327447991818 0.103945959359407 -0.868988139089197 -0.974937481340021 -0.976968312636018 -0.949294675607234 0.55531479883939 0.75099584273994 0.174641017336398 0.082184040453285 "1"
-0.246556608937681 0.396048065740615 0.0791752100922167 0.804979011882097 0.303445163648576 -0.932173260021955 0.102891951333731 0.370036738924682 -0.64393070852384 0.244523585308343 "1"
0.675853083375841 0.540750240441412 0.560896665789187 -0.52821882488206 -0.295899527613074 -0.358998608309776 -0.356252624187618 0.0612027733586729 0.264584376476705 -0.74589760042727 "1"
-0.864631775766611 0.767200876958668 0.0843340163119137 0.827804177068174 0.0751282968558371 -0.425494332797825 0.122559525072575 -0.44472008664161 0.793038844596595 0.83667851658538 "-1"
0.498967077117413 -0.562364725861698 0.795895020943135 -0.324021027889103 -0.39665062027052 0.170861539896578 0.0129715371876955 0.77359728096053 0.909296996891499 0.600437666289508 "1"
0.554483327548951 -0.161954498849809 0.132754063699394 0.565008962526917 -0.506356294732541 0.519108581822366 0.60711514018476 -0.302768162451684 0.875649136956781 -0.63922368735075 "-1"
-0.359246106352657 -0.883137634024024 -0.551479122601449 -0.478360779583454 -0.0977250109426677 -0.065861554350704 -0.892089643049985 0.916315841954201 0.772769846953452 -0.0785258505493402 "-1"
0.549666605424136 -0.0967123489826918 0.239042215514928 0.316002991516143 0.513473951257765 0.210482358001173 0.0181577042676508 0.239446414168924 0.899941136594862 -0.518838818185031 "1"
-0.729039016645402 -0.138973539695144 -0.721012037247419 0.363882399629802 -0.340946791227907 -0.41965264081955 -0.790332688950002 -0.576900465413928 0.730576208326966 0.0323498747311532 "-1"
0.614333431236446 -0.0520844073034823 0.477222122717649 -0.623072579503059 0.299814213532954 0.609099289402366 -0.606434798799455 -0.60515668336302 -0.53558366978541 0.0580247193574905 "-1"
0.20131561299786 0.670201098080724 0.928615459706634 -0.144663156475872 0.798335485626012 -0.548144476953894 -0.404232079628855 0.590305028948933 0.369197057560086 -0.389500776771456 "1"
-0.0618070256896317 0.265649138018489 -0.542895936407149 -0.506310027092695 -0.294460526201874 -0.102399408817291 -0.491718260105699 0.517226208001375 0.0328530804254115 0.00368715869262815 "-1"
0.531116049736738 0.0991330277174711 -0.119386695791036 -0.050791188608855 -0.975120744667947 0.46872232016176 -0.980449201073498 -0.110377363394946 -0.302490264177322 -0.903868859168142 "1"
0.400240155402571 -0.00822296272963285 0.978069329634309 -0.0167734632268548 0.386517136357725 0.59991803066805 0.782927758526057 -0.831493953242898 -0.83982677012682 0.852638475596905 "-1"
-0.310490352101624 0.472738544456661 0.765880580525845 0.494092206005007 -0.785766274668276 -0.30325317941606 -0.652908260468394 0.086250526830554 0.0803695637732744 -0.428462122566998 "1"
0.649962201714516 -0.78151225624606 0.863316616974771 -0.842353911139071 0.736866074148566 0.814726667013019 -0.793178864289075 0.41286513581872 0.660952158737928 -0.507360761519521 "1"
0.133146396838129 -0.542581861838698 -0.0766268372535706 -0.975729479920119 -0.261638876050711 0.845167476683855 0.137411645147949 -0.794409122783691 -0.0585698657669127 -0.15998338162899 "-1"
-0.945336144883186 0.919669100083411 -0.00976921571418643 0.8691660114564 -0.832505375612527 -0.340731222182512 0.012509954161942 -0.908862264361233 -0.669334307778627 0.0895559769123793 "-1"
0.188112147152424 -0.69636113429442 -0.082224034704268 0.829127064906061 -0.657861488405615 0.76147891767323 0.33535779453814 -0.925366264767945 0.399763432331383 0.0827136356383562 "1"
-0.688616029452533 0.183237419463694 0.734252230729908 0.17773367697373 -0.0472367913462222 -0.108501208480448 -0.893457467202097 0.453695562202483 0.251428842544556 -0.986924723722041 "1"
-0.557813389226794 -0.866813155822456 -0.139126713387668 -0.962811717297882 0.612645244691521 -0.259227020666003 -0.0667673125863075 0.417113718576729 -0.996403346769512 -0.455846785567701 "1"
0.0602988260798156 0.217939800117165 -0.343178944662213 0.191739481408149 -0.149762452114373 0.531044874340296 -0.303436219226569 -0.522182644810528 -0.707236399874091 -0.337587390560657 "1"
-0.499406836926937 0.284710423089564 0.0174573762342334 -0.200915367808193 -0.85656703915447 0.243451764807105 -0.118275820743293 0.641387883573771 -0.62395571405068 -0.104378979187459 "1"
0.18909185891971 0.727967134676874 0.678679721895605 0.962503727991134 -0.933368782512844 -0.734673534054309 0.221927428618073 -0.708197430707514 -0.417793449945748 0.851091811433434 "-1"
-0.982838618103415 -0.17672481900081 0.25806581415236 -0.862840598449111 0.465955653227866 -0.606236723251641 0.0901212655007839 -0.230382850393653 -0.163250913843513 -0.214692094828933 "-1"
-0.827716795727611 -0.474491112865508 -0.0651651518419385 -0.916181472595781 0.571968809235841 0.366723010782152 0.464532009791583 -0.755132946185768 0.714603776112199 0.770396005362272 "-1"
0.849549537990242 0.617963648401201 0.133859215304255 -0.828891701065004 -0.303111487068236 -0.255848522298038 -0.401709862519056 -0.79585041385144 0.120447490829974 0.680251627694815 "-1"
0.140611832030118 -0.676299171987921 0.421542400959879 0.804281246848404 -0.0582141140475869 0.291497265920043 -0.743403053376824 0.289237719960511 -0.41290644230321 0.771851848810911 "1"
-0.762911817058921 -0.541590663138777 0.73322281613946 -0.841472925618291 0.869095296598971 0.335127910133451 0.530674972105771 -0.0905410521663725 0.378325867466629 0.862260806839913 "-1"
-0.536487083882093 -0.854954125825316 0.833223303314298 -0.92536618700251 -0.0130098462104797 0.913134004920721 -0.426203702110797 -0.884412905201316 0.449494752567261 -0.171399963088334 "-1"
0.196580224204808 -0.0336381173692644 -0.468557986896485 -0.840729288756847 -0.590415452141315 0.120269119739532 -0.254838726483285 -0.386764690745622 -0.498518494423479 -0.200813277158886 "-1"
-0.468918975442648 -0.634474758058786 0.725775710772723 0.45334755256772 0.741901723202318 0.306636646855623 0.281007952988148 0.819408502895385 -0.697335733566433 0.775880516506732 "1"
-0.182461023330688 0.64902803953737 0.143042577430606 0.682112373411655 0.133144022896886 0.17662059655413 -0.249098303727806 -0.447098292410374 0.281813775189221 0.865752280224115 "1"
0.604937599506229 0.398189576342702 0.252654543612152 -0.294495905283839 -0.342369337100536 0.523954183794558 -0.94893335364759 -0.138860106933862 0.487159445881844 -0.957820720970631 "-1"
0.78355447947979 -0.602671316359192 0.293543696403503 -0.100127387326211 0.960614984389395 0.446128228679299 0.658577914349735 0.289915826637298 0.209583885967731 0.097299444489181 "1"
-0.38322141347453 0.166333077009767 0.323568892665207 -0.809976990800351 -0.725612871814519 0.606807525269687 -0.555173032917082 -0.286739143077284 -0.9093819395639 -0.883076162543148 "-1"
-0.233078428544104 0.87552832858637 0.551170373335481 0.356340717989951 0.400753603782505 -0.50237147230655 0.372836167924106 0.828952825628221 -0.677812276873738 -0.341406506020576 "-1"
0.644254465587437 -0.67593131493777 0.755286173895001 0.0244355937466025 0.279589223209769 0.0704771718010306 0.821223153732717 -0.0625318991951644 -0.588764567859471 0.182937118690461 "-1"
0.370613703969866 0.725877628661692 0.960023269522935 -0.206694086547941 -0.828507349360734 -0.60108652850613 0.421115703415126 -0.278699056245387 -0.116371938958764 -0.225426146294922 "-1"
0.230012080166489 0.386898148804903 0.559943300671875 -0.736266132909805 -0.217670197132975 -0.0869837799109519 0.135218551848084 0.360220225527883 0.0757675860077143 -0.51715591410175 "-1"
0.899986172094941 0.6018598950468 0.251514992211014 -0.145618461538106 -0.0272122393362224 0.388289634604007 -0.871926830615848 -0.840427753981203 0.907275468576699 0.0491572380997241 "-1"
-0.20178976515308 0.446132613345981 -0.765128584578633 0.596786180976778 -0.0554366004653275 -0.75014416128397 0.99501634715125 -0.430922410450876 0.855081340298057 0.77931221248582 "-1"
0.192365858703852 -0.628179680090398 0.345285346265882 -0.573933301493526 0.53607063787058 0.772864749189466 -0.702208587434143 0.497899224516004 -0.433672646991909 -0.28684362070635 "-1"
0.969917490147054 0.524964473675936 -0.337448035832494 -0.611677506007254 -0.120029403828084 0.00514867110177875 0.711461794096977 0.663928899914026 -0.260042984504253 -0.294387987814844 "-1"
0.895837737713009 0.0029147882014513 0.805184136144817 -0.674064772203565 -0.739343600347638 -0.255224316846579 0.161633942276239 0.528943595010787 -0.460377819370478 0.18681226298213 "-1"
-0.265693366061896 0.898615033365786 0.532891341485083 -0.344556206837296 -0.370702003594488 0.978466344997287 0.941249354276806 0.720780270639807 -0.474777262192219 -0.471144790295511 "1"
0.21876372396946 -0.934213376604021 -0.123698876239359 -0.390177304390818 -0.52390902955085 0.995960576925427 0.698903894983232 0.712004355620593 -0.927740490995347 0.377395498566329 "1"
0.804851861204952 0.795206160284579 -0.481966260820627 -0.520576599985361 0.758705244865268 0.310211133211851 0.858331717550755 -0.621539407409728 -0.0923538249917328 0.787686770316213 "-1"
-0.989565736148506 -0.676835266407579 -0.231692216359079 -0.429005015641451 -0.345261694397777 -0.196833186782897 -0.233061475679278 0.318517896346748 -0.0634101266041398 0.0728698670864105 "1"
0.251751656644046 -0.373434463050216 -0.14877751423046 -0.321339002810419 -0.759810510557145 0.0918321739882231 -0.978562728036195 0.134009241592139 -0.380850621964782 0.179585047066212 "1"
0.122786625288427 0.580991155933589 0.684321683365852 -0.379341410472989 0.73506478080526 -0.237768346909434 -0.185122249182314 -0.171231678221375 0.481928183231503 -0.459474181756377 "-1"
0.823112972546369 -0.463789587840438 -0.580265125259757 0.146533841267228 0.0741372494958341 0.670832269825041 0.655018833465874 0.37405530270189 0.508262176066637 -0.349652485921979 "1"
0.154601910617203 -0.014481411781162 0.844961385242641 -0.699133660644293 0.905150618869811 -0.864493280649185 -0.335361158940941 0.00256824307143688 0.628111540339887 0.675266795791686 "1"
0.0586580075323582 -0.425017442088574 -0.406269870232791 0.888035811949521 -0.0909877168014646 -0.645308145787567 -0.746460943482816 0.160386108793318 -0.0853267246857285 -0.834166929125786 "-1"
0.118942046537995 0.0428225020878017 -0.345966402906924 0.668903422541916 0.0861636726185679 -0.0136741055175662 -0.00629075476899743 -0.309999199118465 0.337819044943899 -0.621609684545547 "-1"
-0.3690066174604 -0.109383861534297 0.84126198804006 0.00108841620385647 -0.360950146336108 -0.557537933345884 0.0589081509970129 -0.176963095087558 0.0659354669041932 -0.0471031400375068 "-1"
0.834145391359925 -0.937457513064146 0.318481621798128 0.590026704128832 0.293654338922352 -0.749261317774653 0.554329499136657 -0.946945230476558 -0.879661087878048 0.531927323900163 "-1"
0.903336000163108 0.118919165804982 0.569997606333345 0.70231973240152 -0.315566271543503 0.766882837284356 -0.705306407064199 -0.630980487912893 -0.177198028657585 0.809053284116089 "1"
-0.323356760665774 -0.537247372791171 -0.346498121973127 -0.390838903840631 0.0639341422356665 0.544483223930001 -0.196875351946801 0.588408933952451 0.328628478106111 0.212957878131419 "-1"
0.840300697367638 0.889342484995723 -0.659983116667718 0.867216408252716 -0.445525105576962 0.119546429254115 -0.934863699134439 0.0856476966291666 -0.438426460605115 -0.0339146284386516 "-1"
-0.378108598291874 -0.991731829475611 0.696203350555152 0.3069714368321 -0.0325854625552893 -0.0244259536266327 -0.881373312789947 -0.276454238686711 0.189004372339696 0.613529047928751 "1"
-0.427852007094771 0.51957788458094 0.471975489053875 -0.742057074792683 0.49832298187539 0.0983867784962058 -0.18945343233645 0.0682302336208522 -0.2213493604213 -0.4164167502895 "1"
-0.775112088769674 -0.0587751157581806 0.476766992826015 -0.129663659725338 -0.640173955820501 0.376246610190719 -0.00493831839412451 0.30731434142217 -0.736949875950813 0.966460613533854 "1"
0.156841712072492 0.0890453397296369 -0.726808856707066 -0.296499534510076 0.143801840022206 -0.485527926124632 -0.763834421057254 -0.574643658008426 0.809643425047398 -0.324776025488973 "-1"
-0.677503233309835 0.632283206097782 0.52630223473534 -0.844881390221417 -0.314249478746206 -0.258059359155595 -0.672039611265063 0.675887850113213 -0.192063286434859 0.961209078785032 "1"
0.749787645414472 0.313041173387319 -0.170206118375063 -0.858428166247904 -0.546662064269185 0.102599397301674 -0.538243542890996 0.148032845463604 -0.708928100764751 0.865061006974429 "1"
-0.122117709834129 -0.279764118604362 -0.00444070948287845 0.503989902324975 -0.291428983211517 0.42975634848699 0.322847055736929 0.480111334938556 0.661437806207687 -0.0726491301320493 "1"
0.309521695133299 -0.935264992527664 0.49164921650663 0.548220865894109 -0.632101215887815 0.332649142481387 0.620910506695509 -0.60165210487321 -0.478098739404231 -0.19625331973657 "-1"
-0.130026383325458 0.739743026904762 -0.0809447304345667 0.744430684950203 0.584086126182228 -0.80752709787339 -0.958847434259951 -0.921448616776615 -0.603016364853829 0.811318657826632 "-1"
-0.579494926612824 0.595040138810873 -0.779735938645899 -0.804419753607363 -0.37904840009287 0.863409897778183 -0.414661574643105 0.765398688148707 -0.543496252037585 0.0860661612823606 "1"
0.614446536172181 -0.691101564560086 -0.502727621234953 -0.427131076809019 0.70710697164759 -0.332486784551293 -0.67632472096011 -0.618892014026642 0.956378831993788 0.914570131339133 "-1"
-0.678401510696858 -0.176023686304688 -0.566961526405066 -0.579242719803005 0.0625869953073561 -0.248635444790125 -0.339085849467665 -0.885904947295785 0.662098931148648 0.912676099687815 "-1"
-0.100539640057832 -0.88320595677942 0.595537072047591 0.613230969756842 0.412400340195745 0.212176367640495 -0.387496786657721 -0.348869596607983 0.812627352308482 0.114060050807893 "-1"
-0.738190572243184 -0.171006174292415 -0.754933829884976 0.958549879025668 -0.614339652936906 -0.906909584999084 -0.720189718995243 -0.28702448355034 0.0634146351367235 -0.476372432895005 "-1"
0.0671671582385898 0.682767683640122 -0.942086474038661 0.321028504986316 0.818429296370596 0.194864073302597 -0.876011005137116 0.706772943492979 0.793956653680652 0.998984791804105 "1"
-0.86656796419993 -0.0841725552454591 0.702019155491143 0.375404772814363 -0.0723795061931014 0.298093558289111 0.336148377042264 0.888208633754402 -0.716107298620045 0.0510927923023701 "1"
0.474711044691503 0.710854692384601 -0.184089552145451 0.670279386918992 -0.227359074633569 -0.15207968140021 -0.44181352481246 -0.963159494567662 0.468450886197388 0.659243458881974 "-1"
0.698587695602328 -0.75604181503877 0.289092895109206 -0.730731321498752 -0.33331701438874 -0.727497051469982 0.105125691741705 0.367183280177414 0.48618772579357 -0.570608425419778 "-1"
0.988578644581139 0.0692670745775104 0.589983578305691 -0.690512248780578 -0.0399070801213384 0.414881779346615 -0.167118868790567 0.941634641494602 0.496486275456846 -0.948973929043859 "1"
0.234822415746748 -0.415016401559114 0.127507963217795 -0.0105533390305936 0.614462062716484 -0.80895611224696 0.318080852739513 -0.547200461383909 -0.438740555197001 0.706094616558403 "-1"
-0.752189625054598 -0.913070955779403 0.66183233493939 -0.716663799248636 0.380860900040716 -0.139797118492424 -0.047873767092824 0.738095393404365 0.975263999775052 0.791477001737803 "-1"
-0.760586370248348 -0.945676129776984 -0.859193119220436 -0.9244125476107 0.0239295456558466 0.170022375881672 0.225880394689739 0.731483096722513 0.257016093004495 -0.283177759498358 "1"
0.142644457984716 -0.771076397970319 0.773705145344138 -0.702531661372632 -0.383383403066546 -0.127078443299979 0.546114687807858 -0.280611854977906 -0.872366303578019 -0.7204105774872 "-1"
-0.26007399847731 0.148943068925291 0.447021314874291 0.730557058937848 -0.502238500397652 -0.412358620204031 0.129992017522454 0.849842751864344 0.699368545319885 0.382820660248399 "-1"
-0.402725838124752 0.599761742167175 -0.172416631598026 0.245854459237307 0.0592142352834344 -0.829608993139118 -0.984937477391213 0.78163414215669 -0.490445899311453 0.445728365797549 "1"
-0.715761846397072 -0.635911469347775 -0.372688391245902 -0.215623477008194 -0.959006156306714 -0.182394152972847 0.833401238080114 0.70723464153707 0.910372916143388 0.150458539370447 "-1"
-0.50762057909742 0.281544617842883 -0.0451772413216531 0.754268954973668 0.185699095018208 0.396898830775172 -0.219709080178291 0.287324355449528 -0.995738178491592 -0.983058406040072 "1"
-0.838874984532595 -0.503985486924648 -0.30818902188912 -0.781404986046255 -0.138933409471065 -0.79013339523226 -0.326451891567558 0.597775243222713 0.924515045247972 -0.712186236865819 "1"
-0.740399433299899 0.548201698809862 -0.130372466985136 -0.954348420258611 0.971865982282907 0.766031702049077 -0.575521573890001 0.714835870079696 -0.142927559558302 -0.307350265327841 "1"
-0.0756516898982227 0.448215181007981 -0.0465384628623724 0.527187073603272 0.449045775923878 0.233055654447526 -0.0888969833031297 0.877332409378141 -0.607183811720461 0.181375835556537 "1"
0.856887969188392 0.35267265047878 0.853222179692239 -0.203118660487235 -0.709626017604023 0.671397065743804 -0.792332910466939 0.622115162666887 -0.089772030711174 -0.379790986422449 "-1"
0.563320432323962 0.823096510022879 -0.692725154571235 0.65991234825924 -0.265650158282369 -0.996386237908155 -0.845002593938261 0.867530546616763 0.950944352895021 -0.914805057924241 "-1"
-0.834576954133809 -0.514738820493221 -0.444594016764313 0.124242755118757 0.212252581492066 -0.923571351915598 0.704518558457494 0.943580544088036 -0.567311890423298 0.260748867411166 "1"
0.393326784484088 -0.216847367119044 0.263329855166376 0.899928314145654 0.889430034905672 0.819513068068773 -0.316668272949755 0.477448756806552 -0.34912809310481 0.442748327273875 "1"
-0.244240341708064 -0.102851002477109 0.239106494467705 -0.303880670573562 -0.727005674503744 0.438456721138209 0.50445321528241 -0.162106967531145 0.5601274096407 -0.834638827946037 "1"
-0.35381694464013 -0.0650094151496887 0.189282960724086 -0.770320082083344 0.0879261046648026 -0.420563768595457 -0.386488599237055 0.217687201220542 -0.561821347568184 0.441057051997632 "1"
0.254884959198534 -0.132522090803832 -0.788748765364289 -0.465175129007548 -0.231877658516169 0.796371792908758 -0.596881915349513 -0.0532262669876218 0.959280112292618 -0.874576992820948 "1"
-0.962015248369426 0.0804191990755498 -0.289752952754498 0.132826776243746 0.647519972641021 -0.0664952676743269 -0.931417628191411 -0.416413575410843 -0.59487334266305 -0.713041778188199 "-1"
0.316122315358371 -0.911115505732596 -0.519407045096159 0.899185463786125 0.367277884855866 0.189481036737561 0.978756893891841 0.269279629457742 -0.511588769499213 0.634963998105377 "1"
-0.122727719601244 -0.0559610300697386 0.984892887994647 -0.175780653953552 -0.669734827242792 0.192477953620255 -0.449935779906809 0.771923532243818 -0.923635022249073 -0.0976706547662616 "1"
-0.764706016052514 -0.321734236553311 0.554120724089444 0.510434154421091 -0.865830478258431 0.285989138763398 0.0472259167581797 0.560740057379007 -0.109839353710413 -0.736854291521013 "1"
-0.277836764696985 0.6069654840976 -0.0399755006656051 0.566515974700451 0.795570007991046 0.870871153194457 0.112096727825701 0.128483165521175 -0.201090406626463 -0.943519630469382 "1"
-0.447580148931593 -0.585977499373257 0.426725482102484 -0.683720029890537 -0.471894420683384 -0.240087281912565 -0.0323701896704733 0.0193143645301461 -0.673070335295051 -0.942394918762147 "1"
-0.234833372291178 -0.0541555266827345 0.166902707889676 -0.333139064256102 0.83629892161116 0.960372592322528 -0.783146675210446 -0.168705713935196 -0.365531381219625 -0.931196726392955 "-1"
0.117747758515179 0.211029575206339 0.195520929060876 0.934860954061151 0.541752047836781 0.0261127189733088 -0.44508611317724 0.802212129347026 0.322937873192132 -0.0496088499203324 "1"
0.569142380729318 0.36071394989267 -0.213815681170672 0.836332547012717 -0.436618742998689 -0.136448714416474 -0.404992579482496 0.93057207018137 -0.86849799612537 -0.167196629103273 "1"
-0.522851434070617 -0.0973891662433743 -0.29146189475432 0.524874792434275 0.301114464644343 0.830942628905177 0.0241120406426489 -0.445683452300727 -0.396444695536047 0.392608599271625 "1"
-0.865965818986297 -0.950712375342846 0.346225377637893 0.669343905523419 0.360435217618942 0.834933761041611 0.220441741868854 0.0746471113525331 -0.994539801962674 0.200020613148808 "-1"
-0.571631910279393 0.890588136855513 -0.400845128111541 0.360524010844529 -0.505648834630847 -0.504458209965378 0.21260994207114 0.198026478290558 0.937298208009452 0.365158542059362 "1"
0.866804574616253 0.0238962499424815 0.0119972289539874 0.602008192799985 -0.275596941821277 -0.107302248477936 0.181889930739999 0.872729931492358 -0.0815970781259239 0.92630658345297 "-1"
0.304905132390559 -0.326319848652929 -0.843859777785838 -0.097091862000525 0.594247276894748 -0.860527887940407 0.625766873825341 0.951909413561225 0.776649992913008 0.755384126212448 "1"
-0.470389278139919 -0.481582754291594 0.782151652500033 -0.914752994198352 0.483486368786544 -0.994140965398401 0.22264922503382 -0.605468022637069 0.129040927160531 -0.963213414419442 "-1"
0.753201532177627 0.948108704760671 0.321678056847304 0.14939619647339 0.617130502127111 0.186949108261615 -0.252640473190695 0.602346831001341 -0.274975109379739 0.572138361167163 "-1"
0.216214658226818 -0.273022493813187 -0.0938042006455362 -0.789878760464489 -0.0504382350482047 -0.848195569124073 -0.309506319463253 -0.425569073762745 -0.23067625425756 -0.99551332462579 "-1"
-0.78310399223119 0.771930162329227 -0.239690037909895 0.482998523395509 0.0323311546817422 0.33240033686161 -0.880969279911369 -0.190262714400887 -0.100959007628262 -0.475629068445414 "-1"
0.829929245635867 0.0445584082044661 -0.0805589971132576 0.744479382410645 -0.0493658920750022 -0.0332911377772689 -0.39838111307472 -0.659508442040533 0.861031334847212 -0.515094320755452 "-1"
0.173025670461357 -0.436108026653528 0.59235956473276 -0.650693167001009 -0.981559694744647 -0.27611465472728 0.522202571853995 0.809794734697789 -0.249230254907161 -0.708571274764836 "-1"
0.638078231364489 0.498665102291852 0.297269992996007 0.45932398410514 0.15271048527211 -0.1616155882366 -0.811898708343506 0.443287278525531 -0.00207955343648791 -0.309323388617486 "1"
0.726597604341805 -0.596873029600829 -0.227721538860351 0.31330859195441 0.322702872566879 0.411049113608897 -0.961430279538035 0.440131353214383 0.266255031339824 -0.448607968166471 "1"
-0.00986015703529119 0.234651803039014 -0.59501054091379 0.502210816368461 0.227134542074054 -0.404949686489999 0.235905936919153 0.450960088055581 0.678821514360607 -0.807086464483291 "1"
0.283991922158748 -0.131394603755325 0.567774867173284 -0.910300747025758 -0.105418339371681 0.244312537368387 -0.557738602161407 0.340384547132999 -0.467700948938727 -0.503818319644779 "1"
